,model1,model2,mro_model1,mro_model2,mip,GRD
191,GCF_001423965.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.80000 (28/35),0.68293 (28/41),9,0.5807485441509279
192,GCF_001423965.1.RAST.fbamodel,GCF_916856905.1.RAST.fbamodel,0.74286 (26/35),0.57778 (26/45),8,0.29925092382926466
193,GCF_001423965.1.RAST.fbamodel,GCF_001422845.1.RAST.fbamodel,0.77143 (27/35),0.67500 (27/40),4,0.04540097597614144
194,GCF_001423965.1.RAST.fbamodel,GCF_001422425.1.RAST.fbamodel,0.68571 (24/35),0.66667 (24/36),6,0.09046962731272329
195,GCF_001423965.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.68571 (24/35),0.60000 (24/40),5,0.07153976581178778
196,GCF_001423965.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.74286 (26/35),0.72222 (26/36),6,0.5135496675278257
197,GCF_001423965.1.RAST.fbamodel,GCF_001421705.1.RAST.fbamodel,0.65714 (23/35),0.69697 (23/33),8,0.6015681861477891
198,GCF_001423965.1.RAST.fbamodel,GCF_920984665.1.RAST.fbamodel,0.77143 (27/35),0.71053 (27/38),10,0.5997363545371132
199,GCF_001423965.1.RAST.fbamodel,GCF_001424445.1.RAST.fbamodel,0.68571 (24/35),0.58537 (24/41),6,1.3239348971288114
200,GCF_001423965.1.RAST.fbamodel,GCF_001424125.1.RAST.fbamodel,0.71429 (25/35),0.80645 (25/31),4,0.01574723514198046
201,GCF_001423965.1.RAST.fbamodel,GCF_001424305.1.RAST.fbamodel,0.80000 (28/35),0.63636 (28/44),7,0.833247410310482
202,GCF_001423965.1.RAST.fbamodel,GCF_001423425.1.RAST.fbamodel,0.65714 (23/35),0.69697 (23/33),7,0.8292549567845939
203,GCF_001423965.1.RAST.fbamodel,GCF_001425355.1.RAST.fbamodel,0.62857 (22/35),0.70968 (22/31),10,1.3835298724152136
204,GCF_001423965.1.RAST.fbamodel,GCF_001423205.1.RAST.fbamodel,0.77143 (27/35),0.62791 (27/43),2,1.2226505173657705
205,GCF_001423965.1.RAST.fbamodel,GCF_001424665.1.RAST.fbamodel,0.71429 (25/35),0.62500 (25/40),20,0.30400813120638315
206,GCF_001423965.1.RAST.fbamodel,GCF_001422105.1.RAST.fbamodel,0.71429 (25/35),0.73529 (25/34),3,0.6824111511927802
207,GCF_001423965.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.71429 (25/35),0.75758 (25/33),9,0.3165377787499968
208,GCF_001423965.1.RAST.fbamodel,GCF_001423495.1.RAST.fbamodel,0.74286 (26/35),0.70270 (26/37),12,0.13640288100833317
209,GCF_001423965.1.RAST.fbamodel,GCF_001422375.1.RAST.fbamodel,0.74286 (26/35),0.56522 (26/46),6,0.2887504921461038
210,GCF_001423965.1.RAST.fbamodel,GCF_001422285.1.RAST.fbamodel,0.74286 (26/35),0.74286 (26/35),2,0.3355241536953169
211,GCF_001423965.1.RAST.fbamodel,GCF_942548115.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),9,0.14163804646601036
212,GCF_001423965.1.RAST.fbamodel,GCF_001423745.1.RAST.fbamodel,0.68571 (24/35),0.68571 (24/35),20,0.06941071677935465
213,GCF_001423965.1.RAST.fbamodel,GCF_001424325.1.RAST.fbamodel,0.57143 (20/35),0.60606 (20/33),13,0.504949327982749
214,GCF_001423965.1.RAST.fbamodel,GCF_001423765.1.RAST.fbamodel,0.80000 (28/35),0.80000 (28/35),7,0.3795639867179877
215,GCF_001423965.1.RAST.fbamodel,GCF_001421765.1.RAST.fbamodel,0.74286 (26/35),0.70270 (26/37),11,0.7475666617104042
216,GCF_001423965.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.65714 (23/35),0.69697 (23/33),10,0.6261385089021343
217,GCF_001423965.1.RAST.fbamodel,GCF_001422735.1.RAST.fbamodel,0.71429 (25/35),0.73529 (25/34),11,0.6865695837628651
218,GCF_001423965.1.RAST.fbamodel,GCF_001424085.1.RAST.fbamodel,0.65714 (23/35),0.71875 (23/32),15,0.13068635492960706
219,GCF_001423965.1.RAST.fbamodel,GCF_001425405.1.RAST.fbamodel,0.77143 (27/35),0.71053 (27/38),19,0.49944109877530535
220,GCF_001423965.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.71429 (25/35),0.71429 (25/35),16,0.07500126394115629
221,GCF_001423965.1.RAST.fbamodel,GCF_001422545.1.RAST.fbamodel,0.68571 (24/35),0.58537 (24/41),9,0.7129613666751267
222,GCF_001423965.1.RAST.fbamodel,GCF_001421505.1.RAST.fbamodel,0.80000 (28/35),0.71795 (28/39),10,0.5438661118821346
223,GCF_001423965.1.RAST.fbamodel,GCF_001423905.1.RAST.fbamodel,0.82857 (29/35),0.82857 (29/35),6,0.1481398192949284
224,GCF_001423965.1.RAST.fbamodel,GCF_001425495.1.RAST.fbamodel,0.71429 (25/35),0.62500 (25/40),9,0.29936974735966204
225,GCF_001423965.1.RAST.fbamodel,GCF_001421425.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),9,0.4661630378750629
226,GCF_001423965.1.RAST.fbamodel,GCF_001421945.1.RAST.fbamodel,0.74286 (26/35),0.68421 (26/38),11,0.5223118378969143
227,GCF_001423965.1.RAST.fbamodel,GCF_920939515.1.RAST.fbamodel,0.80000 (28/35),0.75676 (28/37),16,0.4208875934258569
228,GCF_001423965.1.RAST.fbamodel,GCF_001423155.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),12,0.12033418447452184
229,GCF_001423965.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.71429 (25/35),0.64103 (25/39),12,0.38969119871444774
230,GCF_001423965.1.RAST.fbamodel,GCF_001422725.1.RAST.fbamodel,0.62857 (22/35),0.75862 (22/29),6,0.6313385717056333
231,GCF_001423965.1.RAST.fbamodel,GCF_001421585.1.RAST.fbamodel,0.80000 (28/35),0.59574 (28/47),6,0.3914248781950195
232,GCF_001423965.1.RAST.fbamodel,GCF_920939495.1.RAST.fbamodel,0.77143 (27/35),0.71053 (27/38),10,0.011128528933228318
233,GCF_001423965.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.65714 (23/35),0.69697 (23/33),8,0.6432310002341484
234,GCF_001423965.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.74286 (26/35),0.70270 (26/37),12,0.2099127371855759
235,GCF_001423965.1.RAST.fbamodel,GCF_001424265.1.RAST.fbamodel,0.65714 (23/35),0.65714 (23/35),13,0.17191985167683138
236,GCF_001423965.1.RAST.fbamodel,GCF_001423185.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),21,0.1690653894655913
237,GCF_001423965.1.RAST.fbamodel,GCF_001423925.1.RAST.fbamodel,0.88571 (31/35),0.88571 (31/35),7,6.685339424256341e-14
238,GCF_001423965.1.RAST.fbamodel,GCF_920939475.1.RAST.fbamodel,0.68571 (24/35),0.64865 (24/37),9,0.5457692048555082
239,GCF_001423965.1.RAST.fbamodel,GCF_001421165.1.RAST.fbamodel,0.77143 (27/35),0.71053 (27/38),7,0.015521147567685035
240,GCF_001423965.1.RAST.fbamodel,GCF_001426125.1.RAST.fbamodel,0.65714 (23/35),0.67647 (23/34),14,0.5689936987246124
241,GCF_001423965.1.RAST.fbamodel,GCF_001422025.1.RAST.fbamodel,0.62857 (22/35),0.68750 (22/32),10,0.27359199882530844
242,GCF_001423965.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,0.71429 (25/35),0.62500 (25/40),10,0.11168218742914386
243,GCF_001423965.1.RAST.fbamodel,GCF_001421355.1.RAST.fbamodel,0.77143 (27/35),0.61364 (27/44),2,0.3387674389948168
244,GCF_001423965.1.RAST.fbamodel,GCF_001421845.1.RAST.fbamodel,0.80000 (28/35),0.80000 (28/35),6,0.41722860043937504
245,GCF_001423965.1.RAST.fbamodel,GCF_001422245.1.RAST.fbamodel,0.71429 (25/35),0.71429 (25/35),14,0.6511790972589026
246,GCF_001423965.1.RAST.fbamodel,GCF_001423465.1.RAST.fbamodel,0.68571 (24/35),0.63158 (24/38),14,0.09181891653527334
247,GCF_001423965.1.RAST.fbamodel,GCF_920984675.1.RAST.fbamodel,0.68571 (24/35),0.66667 (24/36),9,0.40068411328577513
248,GCF_001423965.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.80000 (28/35),0.66667 (28/42),10,0.7170736076281492
249,GCF_001423965.1.RAST.fbamodel,GCF_001424565.1.RAST.fbamodel,0.74286 (26/35),0.72222 (26/36),14,0.1343130319290492
250,GCF_001423965.1.RAST.fbamodel,GCF_001422795.1.RAST.fbamodel,0.65714 (23/35),0.58974 (23/39),4,0.07224392664255709
251,GCF_001423965.1.RAST.fbamodel,GCF_001423105.1.RAST.fbamodel,0.65714 (23/35),0.67647 (23/34),16,0.4081417056503813
252,GCF_001423965.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.68571 (24/35),0.58537 (24/41),9,0.07217791056332772
253,GCF_001423965.1.RAST.fbamodel,GCF_001422365.1.RAST.fbamodel,0.65714 (23/35),0.69697 (23/33),14,0.13782070379951206
254,GCF_001423965.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.77143 (27/35),0.69231 (27/39),16,0.2092801178449027
255,GCF_001423965.1.RAST.fbamodel,GCF_001423215.1.RAST.fbamodel,0.62857 (22/35),0.75862 (22/29),8,0.7947562699826322
256,GCF_001423965.1.RAST.fbamodel,GCF_001424225.1.RAST.fbamodel,0.74286 (26/35),0.74286 (26/35),10,0.0543683096776859
257,GCF_001423965.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.82857 (29/35),0.80556 (29/36),8,0.4208811719887755
258,GCF_001423965.1.RAST.fbamodel,GCF_001421685.1.RAST.fbamodel,0.77143 (27/35),0.71053 (27/38),12,0.3412058576647469
259,GCF_001423965.1.RAST.fbamodel,GCF_001424645.1.RAST.fbamodel,0.71429 (25/35),0.64103 (25/39),14,0.11168218742902683
260,GCF_001423965.1.RAST.fbamodel,GCF_001421275.1.RAST.fbamodel,0.74286 (26/35),0.72222 (26/36),9,0.12029556172286184
261,GCF_001423965.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.68571 (24/35),0.66667 (24/36),3,0.668152068664277
262,GCF_001423965.1.RAST.fbamodel,GCF_001424065.1.RAST.fbamodel,0.57143 (20/35),0.60606 (20/33),11,0.5060471606076363
263,GCF_001423965.1.RAST.fbamodel,GCF_001421635.1.RAST.fbamodel,0.80000 (28/35),0.75676 (28/37),16,0.4208811719887855
264,GCF_001423965.1.RAST.fbamodel,GCF_920984705.1.RAST.fbamodel,0.65714 (23/35),0.67647 (23/34),8,0.6432310002341531
265,GCF_001423965.1.RAST.fbamodel,GCF_001426065.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),18,0.7010010024700926
266,GCF_001423965.1.RAST.fbamodel,GCF_920984685.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),12,0.31802431049444896
267,GCF_001423965.1.RAST.fbamodel,GCF_001425525.1.RAST.fbamodel,0.68571 (24/35),0.75000 (24/32),11,0.5385599135444504
268,GCF_001423965.1.RAST.fbamodel,GCF_001426145.1.RAST.fbamodel,0.74286 (26/35),0.65000 (26/40),7,0.701001002470424
269,GCF_001423965.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.65714 (23/35),0.74194 (23/31),9,0.001851771935241682
270,GCF_001423965.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.74286 (26/35),0.70270 (26/37),9,0.20990705259471473
271,GCF_001423965.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.71429 (25/35),0.71429 (25/35),12,0.32736820275461337
272,GCF_001423965.1.RAST.fbamodel,GCF_001423645.1.RAST.fbamodel,0.74286 (26/35),0.68421 (26/38),12,0.0403995715126775
273,GCF_001423965.1.RAST.fbamodel,GCF_001421865.1.RAST.fbamodel,0.74286 (26/35),0.66667 (26/39),8,0.13226881597227705
274,GCF_001423965.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,0.74286 (26/35),0.66667 (26/39),7,0.036682480431381254
275,GCF_001423965.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.77143 (27/35),0.67500 (27/40),8,0.6978405867517599
276,GCF_001423965.1.RAST.fbamodel,GCF_001424425.1.RAST.fbamodel,0.71429 (25/35),0.71429 (25/35),6,0.6824122134499824
277,GCF_001423965.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.71429 (25/35),0.71429 (25/35),8,0.18458107892424377
278,GCF_001423965.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.65714 (23/35),0.69697 (23/33),7,0.5718589919269703
279,GCF_001423965.1.RAST.fbamodel,GCF_001421965.1.RAST.fbamodel,0.77143 (27/35),0.72973 (27/37),10,0.4241426479032721
280,GCF_001423965.1.RAST.fbamodel,GCF_001422075.1.RAST.fbamodel,0.65714 (23/35),0.60526 (23/38),11,0.11212830916843554
281,GCF_001423965.1.RAST.fbamodel,GCF_001421715.1.RAST.fbamodel,0.77143 (27/35),0.72973 (27/37),11,0.42413652075540564
282,GCF_001423965.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,0.77143 (27/35),0.75000 (27/36),12,0.4232645764129224
283,GCF_001423965.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.71429 (25/35),0.75758 (25/33),15,0.12013910503512408
284,GCF_001423965.1.RAST.fbamodel,GCF_001423945.1.RAST.fbamodel,0.77143 (27/35),0.65854 (27/41),5,0.2540276200353515
285,GCF_001423965.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,0.74286 (26/35),0.65000 (26/40),7,0.5515642369073407
286,GCF_001423965.1.RAST.fbamodel,GCF_001422695.1.RAST.fbamodel,0.68571 (24/35),0.72727 (24/33),21,0.13437439935199563
287,GCF_001423965.1.RAST.fbamodel,GCF_001422485.1.RAST.fbamodel,0.74286 (26/35),0.74286 (26/35),9,0.010552214275849075
288,GCF_001423965.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.77143 (27/35),0.67500 (27/40),6,0.2605101692048848
289,GCF_001423965.1.RAST.fbamodel,GCF_001422125.1.RAST.fbamodel,0.71429 (25/35),0.59524 (25/42),4,1.8733663933121614
290,GCF_001423965.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.68571 (24/35),0.77419 (24/31),13,0.02303547188501871
291,GCF_001423965.1.RAST.fbamodel,GCF_001423985.1.RAST.fbamodel,0.68571 (24/35),0.70588 (24/34),7,0.509854268190908
292,GCF_001423965.1.RAST.fbamodel,GCF_001421905.1.RAST.fbamodel,0.68571 (24/35),0.72727 (24/33),15,0.7882374768563426
293,GCF_001423965.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),16,0.2448275429448608
294,GCF_001423965.1.RAST.fbamodel,GCF_001423265.1.RAST.fbamodel,0.74286 (26/35),0.66667 (26/39),10,0.037138619943471465
295,GCF_001423965.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.74286 (26/35),0.66667 (26/39),7,0.20988999875169007
296,GCF_001423965.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.71429 (25/35),0.67568 (25/37),13,0.14650984572272147
297,GCF_001423965.1.RAST.fbamodel,GCF_001423865.2.RAST.fbamodel,0.65714 (23/35),0.63889 (23/36),17,2.8621334249686936
298,GCF_001423965.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.65714 (23/35),0.69697 (23/33),7,0.5718589919269553
299,GCF_001423965.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,0.77143 (27/35),0.69231 (27/39),4,0.24037646170659563
300,GCF_001423965.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),10,0.4969686538290763
301,GCF_001423965.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.77143 (27/35),0.65854 (27/41),4,0.2605278795360482
302,GCF_001423965.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),8,0.30313114950351777
303,GCF_001423965.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.77143 (27/35),0.65854 (27/41),5,0.05675901616902824
304,GCF_001423965.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,0.65714 (23/35),0.71875 (23/32),10,1.4547528007562456
305,GCF_001423965.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),7,0.008479567732506472
306,GCF_001423965.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.71429 (25/35),0.71429 (25/35),9,0.6824122134500037
307,GCF_001423965.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.68571 (24/35),0.72727 (24/33),9,0.6544572145498211
308,GCF_001423965.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.74286 (26/35),0.61905 (26/42),8,0.01609270138656176
309,GCF_001423965.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.71429 (25/35),0.69444 (25/36),9,0.5416141700768452
310,GCF_001423965.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.68571 (24/35),0.72727 (24/33),15,0.5384799672569534
311,GCF_001423965.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,0.71429 (25/35),0.62500 (25/40),11,0.3264084914322942
312,GCF_001423965.1.RAST.fbamodel,GCF_001422495.1.RAST.fbamodel,0.71429 (25/35),0.67568 (25/37),10,0.7475666617103185
313,GCF_001423965.1.RAST.fbamodel,GCF_001425605.1.RAST.fbamodel,0.68571 (24/35),0.72727 (24/33),12,0.13068635492962816
314,GCF_001423965.1.RAST.fbamodel,GCF_001421915.1.RAST.fbamodel,0.74286 (26/35),0.74286 (26/35),16,0.2755458714011831
315,GCF_001423965.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,0.77143 (27/35),0.62791 (27/43),7,1.6651366459211832
316,GCF_001423965.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.77143 (27/35),0.84375 (27/32),10,0.14218243341463052
317,GCF_001423965.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,0.68571 (24/35),0.66667 (24/36),12,0.5223109205612618
318,GCF_001423965.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,0.77143 (27/35),0.75000 (27/36),12,0.42331963927990757
319,GCF_001423965.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.77143 (27/35),0.64286 (27/42),10,0.2604743524771543
320,GCF_001423965.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),21,0.1684442170644385
321,GCF_001423965.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.80000 (28/35),0.71795 (28/39),17,0.57393755165081
322,GCF_001423965.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.74286 (26/35),0.72222 (26/36),10,0.6170707854742673
323,GCF_001423965.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.74286 (26/35),0.72222 (26/36),8,0.006503235133321933
324,GCF_001423965.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.80000 (28/35),0.80000 (28/35),6,0.008480080582126435
325,GCF_001423965.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.77143 (27/35),0.62791 (27/43),5,1.6651263107388279
326,GCF_001423965.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.71429 (25/35),0.58140 (25/43),8,0.7570659659088862
327,GCF_001423965.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.71429 (25/35),0.73529 (25/34),16,0.17321681425558957
328,GCF_001423965.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.68571 (24/35),0.61538 (24/39),13,0.46678141085377123
329,GCF_001423965.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.80000 (28/35),0.68293 (28/41),16,0.5525529222487111
330,GCF_001423965.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.77143 (27/35),0.67500 (27/40),7,0.4949476191208639
331,GCF_001423965.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.71429 (25/35),0.67568 (25/37),7,0.6335709549392067
332,GCF_001423965.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.74286 (26/35),0.72222 (26/36),10,0.3440690961435711
333,GCF_001423965.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.71429 (25/35),0.60976 (25/41),16,0.3040000353708787
334,GCF_001423965.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.71429 (25/35),0.67568 (25/37),4,0.7475666617103605
335,GCF_001423965.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.74286 (26/35),0.68421 (26/38),3,0.24028671560919812
336,GCF_001423965.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.74286 (26/35),0.60465 (26/43),9,0.8668823126509974
337,GCF_001423965.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.77143 (27/35),0.75000 (27/36),14,0.05205843240375296
338,GCF_001423965.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.80000 (28/35),0.82353 (28/34),18,0.11887230886387908
339,GCF_001423965.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.77143 (27/35),0.71053 (27/38),13,0.4209520597351677
340,GCF_001423965.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.74286 (26/35),0.70270 (26/37),6,0.010890488900365581
341,GCF_001423965.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.82857 (29/35),0.78378 (29/37),12,0.43726909216574206
342,GCF_001423965.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.77143 (27/35),0.65854 (27/41),9,0.03796569005595615
343,GCF_001423965.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.74286 (26/35),0.63415 (26/41),13,0.5326344653900823
344,GCF_001423965.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),16,0.46616303787510444
345,GCF_001423965.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.77143 (27/35),0.69231 (27/39),9,0.2643389616545829
346,GCF_001423965.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.71429 (25/35),0.67568 (25/37),5,0.4822885379250978
347,GCF_001423965.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.60000 (21/35),0.70000 (21/30),18,0.09223194816321906
348,GCF_001423965.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.77143 (27/35),0.62791 (27/43),20,0.3387674389933156
349,GCF_001423965.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.74286 (26/35),0.65000 (26/40),6,0.03668248045169956
350,GCF_001423965.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.68571 (24/35),0.57143 (24/42),7,0.059708247345018076
351,GCF_001423965.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.68571 (24/35),0.68571 (24/35),8,0.5211423865254541
352,GCF_001423965.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),15,0.21880836886124216
353,GCF_001423965.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.80000 (28/35),0.66667 (28/42),7,0.49888455256164266
354,GCF_001423965.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.77143 (27/35),0.72973 (27/37),10,0.14391479080940928
355,GCF_001423965.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.77143 (27/35),0.69231 (27/39),10,0.7615400675427585
356,GCF_001423965.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.71429 (25/35),0.83333 (25/30),13,0.16276761814229376
357,GCF_001423965.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.77143 (27/35),0.67500 (27/40),9,0.25914023435587347
358,GCF_001423965.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.80000 (28/35),0.66667 (28/42),7,0.5650417876756354
359,GCF_001423965.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.77143 (27/35),0.67500 (27/40),7,0.4827449450564644
360,GCF_001423965.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.82857 (29/35),0.65909 (29/44),8,0.2147120598682625
361,GCF_001424505.1.RAST.fbamodel,GCF_001421245.1.RAST.fbamodel,0.81818 (27/33),0.72973 (27/37),21,0.5933260045844065
362,GCF_001424505.1.RAST.fbamodel,GCF_001424455.1.RAST.fbamodel,0.81818 (27/33),0.71053 (27/38),10,0.0023419684787503742
363,GCF_001424505.1.RAST.fbamodel,GCF_001422325.1.RAST.fbamodel,0.66667 (22/33),0.64706 (22/34),10,0.01354054300878519
364,GCF_001424505.1.RAST.fbamodel,GCF_001422815.1.RAST.fbamodel,0.75758 (25/33),0.64103 (25/39),7,2.744569504007151
365,GCF_001424505.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.87879 (29/33),0.80556 (29/36),14,0.23029116248040837
366,GCF_001424505.1.RAST.fbamodel,GCF_001424485.1.RAST.fbamodel,0.81818 (27/33),0.72973 (27/37),13,0.0023414450005457732
367,GCF_001424505.1.RAST.fbamodel,GCF_001423545.1.RAST.fbamodel,0.72727 (24/33),0.77419 (24/31),14,0.01355942396562727
368,GCF_001424505.1.RAST.fbamodel,GCF_001423885.1.RAST.fbamodel,0.87879 (29/33),0.76316 (29/38),14,0.1397597697833202
369,GCF_001424505.1.RAST.fbamodel,GCF_001425545.1.RAST.fbamodel,0.69697 (23/33),0.60526 (23/38),20,0.4939470241873724
370,GCF_001424505.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.84848 (28/33),0.68293 (28/41),16,0.7812811632960576
371,GCF_001424505.1.RAST.fbamodel,GCF_916856905.1.RAST.fbamodel,0.72727 (24/33),0.53333 (24/45),16,0.46407295807770205
372,GCF_001424505.1.RAST.fbamodel,GCF_001422845.1.RAST.fbamodel,0.72727 (24/33),0.60000 (24/40),10,0.17801978909798005
373,GCF_001424505.1.RAST.fbamodel,GCF_001422425.1.RAST.fbamodel,0.69697 (23/33),0.63889 (23/36),11,0.03337062295086305
374,GCF_001424505.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.72727 (24/33),0.60000 (24/40),4,0.05162618694925153
375,GCF_001424505.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.75758 (25/33),0.69444 (25/36),10,0.7055574856964159
376,GCF_001424505.1.RAST.fbamodel,GCF_001421705.1.RAST.fbamodel,0.66667 (22/33),0.66667 (22/33),12,0.8047419700466317
377,GCF_001424505.1.RAST.fbamodel,GCF_920984665.1.RAST.fbamodel,0.81818 (27/33),0.71053 (27/38),14,0.8026777536002518
378,GCF_001424505.1.RAST.fbamodel,GCF_001424445.1.RAST.fbamodel,0.78788 (26/33),0.63415 (26/41),17,1.6187476004954466
379,GCF_001424505.1.RAST.fbamodel,GCF_001424125.1.RAST.fbamodel,0.72727 (24/33),0.77419 (24/31),8,0.10938946137287069
