,model1,model2,mro_model1,mro_model2,mip,GRD
191,GCF_001424125.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.74194 (23/31),0.57500 (23/40),4,0.5184889108040155
192,GCF_001424125.1.RAST.fbamodel,GCF_942548115.1.RAST.fbamodel,0.90323 (28/31),0.73684 (28/38),5,0.12393911296887586
193,GCF_001424125.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,0.90323 (28/31),0.65116 (28/43),3,1.70710517936991
194,GCF_001424125.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.96774 (30/31),0.90909 (30/33),2,0.3372696087178966
195,GCF_001424125.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.83871 (26/31),0.78788 (26/33),4,0.6517456943750917
196,GCF_001424125.1.RAST.fbamodel,GCF_001425525.1.RAST.fbamodel,0.87097 (27/31),0.84375 (27/32),12,0.56278797828295
197,GCF_001421155.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.63889 (23/36),0.74194 (23/31),6,0.3912172310021187
198,GCF_001421155.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.88889 (32/36),0.76190 (32/42),5,0.7939884953576035
199,GCF_001421745.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.65854 (27/41),0.67500 (27/40),5,1.3020399973965306
200,GCF_001421745.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.80488 (33/41),0.89189 (33/37),3,0.12560843283809023
201,GCF_001421745.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.78049 (32/41),0.72727 (32/44),4,0.8859047582389501
202,GCF_001421745.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.63415 (26/41),0.65000 (26/40),5,0.9548818503708407
203,GCF_001425445.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.80556 (29/36),0.85294 (29/34),5,0.2490158087638691
204,GCF_001425445.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.83333 (30/36),0.73171 (30/41),4,0.019865850844751502
205,GCF_001425445.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.86111 (31/36),0.81579 (31/38),4,0.8881020117974724
206,GCF_920984665.1.RAST.fbamodel,GCF_001421915.1.RAST.fbamodel,0.76316 (29/38),0.82857 (29/35),6,0.2541582317066117
207,GCF_920984665.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,0.71053 (27/38),0.67500 (27/40),2,0.031047452940670493
208,GCF_920984665.1.RAST.fbamodel,GCF_001424565.1.RAST.fbamodel,0.63158 (24/38),0.66667 (24/36),5,0.8146017946034786
209,GCF_920984665.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.71053 (27/38),0.79412 (27/34),15,0.3635470742481071
210,GCF_920984665.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.68421 (26/38),0.70270 (26/37),4,0.07923411239246689
211,GCF_920984665.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),4,0.6133022477338295
212,GCF_920984665.1.RAST.fbamodel,GCF_001423185.1.RAST.fbamodel,0.71053 (27/38),0.79412 (27/34),9,0.36838911574341177
213,GCF_920984665.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.65789 (25/38),0.73529 (25/34),3,0.6133014273104428
214,GCF_920984665.1.RAST.fbamodel,GCF_001421905.1.RAST.fbamodel,0.65789 (25/38),0.75758 (25/33),3,0.11783261772136336
215,GCF_920984665.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),16,0.7783984099216387
216,GCF_920984665.1.RAST.fbamodel,GCF_001422735.1.RAST.fbamodel,0.68421 (26/38),0.76471 (26/34),3,0.05427971239076704
217,GCF_920984665.1.RAST.fbamodel,GCF_920984675.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),4,0.14211072958052595
218,GCF_920984665.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.68421 (26/38),0.66667 (26/39),3,0.9355050159941307
219,GCF_001421435.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.78788 (26/33),0.65000 (26/40),4,0.9813442438799052
220,GCF_001421435.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.81818 (27/33),0.77143 (27/35),3,0.07033278563201704
221,GCF_001421435.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.69697 (23/33),0.56098 (23/41),12,0.025592877768763907
222,GCF_001421435.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.90909 (30/33),0.71429 (30/42),1,0.004355924745962536
223,GCF_001421435.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.87879 (29/33),0.80556 (29/36),2,0.019618930882380425
224,GCF_001421435.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.96970 (32/33),0.74419 (32/43),3,0.11782671024123624
225,GCF_001421435.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.78788 (26/33),0.74286 (26/35),1,0.5851884828423176
226,GCF_001421435.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.96970 (32/33),0.74419 (32/43),3,0.11782671024123434
227,GCF_001421435.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.90909 (30/33),0.71429 (30/42),1,0.004355924745962536
228,GCF_001421435.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.72727 (24/33),0.64865 (24/37),2,0.11178335377778628
229,GCF_001421435.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.78788 (26/33),0.74286 (26/35),1,0.5851884828423176
230,GCF_001421435.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.78788 (26/33),0.66667 (26/39),15,1.4740078932939575
231,GCF_001421685.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,0.71053 (27/38),0.67500 (27/40),9,0.7789868383652642
232,GCF_001421685.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.68421 (26/38),0.63415 (26/41),4,1.0555783226401048
233,GCF_001421685.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.81579 (31/38),0.88571 (31/35),4,0.32992796138381886
234,GCF_001421685.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.84211 (32/38),0.74419 (32/43),3,1.50387349329838
235,GCF_001421685.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.71053 (27/38),0.64286 (27/42),6,1.099043213120715
236,GCF_001423965.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.68571 (24/35),0.77419 (24/31),13,0.023035471884901623
237,GCF_001423965.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.71429 (25/35),0.75758 (25/33),3,0.12013910503504478
238,GCF_001423965.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.80000 (28/35),0.71795 (28/39),3,0.5739375516507879
239,GCF_001423965.1.RAST.fbamodel,GCF_001423945.1.RAST.fbamodel,0.77143 (27/35),0.65854 (27/41),9,0.2540276200355294
240,GCF_001423965.1.RAST.fbamodel,GCF_001425405.1.RAST.fbamodel,0.77143 (27/35),0.71053 (27/38),5,0.49944109877531995
241,GCF_001423965.1.RAST.fbamodel,GCF_001426125.1.RAST.fbamodel,0.65714 (23/35),0.67647 (23/34),6,0.5689936987245631
242,GCF_001423965.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.65714 (23/35),0.69697 (23/33),6,0.6432310002340962
243,GCF_001423965.1.RAST.fbamodel,GCF_001424425.1.RAST.fbamodel,0.71429 (25/35),0.71429 (25/35),9,0.682412213450036
244,GCF_001423965.1.RAST.fbamodel,GCF_001421905.1.RAST.fbamodel,0.68571 (24/35),0.72727 (24/33),4,0.7882374768563276
245,GCF_001423965.1.RAST.fbamodel,GCF_942548115.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),5,0.1416380464660037
246,GCF_001423965.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.80000 (28/35),0.68293 (28/41),4,0.5807485441507937
247,GCF_001423965.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.82857 (29/35),0.80556 (29/36),15,0.4208811719887734
248,GCF_001423965.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.68571 (24/35),0.61538 (24/39),10,0.4667814108537636
249,GCF_001423965.1.RAST.fbamodel,GCF_001423545.1.RAST.fbamodel,0.71429 (25/35),0.80645 (25/31),9,0.14213884078378164
250,GCF_001422105.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.82353 (28/34),0.68293 (28/41),8,0.09772498869427426
251,GCF_001422105.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.82353 (28/34),0.70000 (28/40),5,1.120696364861908
252,GCF_001422105.1.RAST.fbamodel,GCF_001425525.1.RAST.fbamodel,0.85294 (29/34),0.90625 (29/32),2,0.09349732589676014
253,GCF_001422105.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.64706 (22/34),0.73333 (22/30),12,0.5403423732677789
254,GCF_001422105.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.76471 (26/34),0.78788 (26/33),5,0.884534521198035
255,GCF_001424665.1.RAST.fbamodel,GCF_001421765.1.RAST.fbamodel,0.67500 (27/40),0.72973 (27/37),22,0.34015012628298763
256,GCF_001424665.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.80000 (32/40),0.82051 (32/39),3,0.3508658614827604
257,GCF_001424665.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.75000 (30/40),0.81081 (30/37),3,0.10219335122994569
258,GCF_001424665.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.70000 (28/40),0.75676 (28/37),4,0.5777360473403353
259,GCF_001424665.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.60000 (24/40),0.64865 (24/37),5,0.49505816133180625
260,GCF_001424665.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.65000 (26/40),0.65000 (26/40),5,0.3020168709998143
261,GCF_001424665.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.67500 (27/40),0.71053 (27/38),5,0.6992936149810348
262,GCF_001424665.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.72500 (29/40),0.70732 (29/41),17,0.6437386045297464
263,GCF_001422125.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.61905 (26/42),0.76471 (26/34),8,2.2149300906973663
264,GCF_001422125.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.61905 (26/42),0.63415 (26/41),5,0.8747891021626701
265,GCF_001422125.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.69048 (29/42),0.80556 (29/36),7,1.1378115169499068
266,GCF_001422125.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.92857 (39/42),0.90698 (39/43),5,0.07813516445143495
267,GCF_001422125.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.73810 (31/42),0.73810 (31/42),5,0.8359678418425494
268,GCF_001422125.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,0.92857 (39/42),0.90698 (39/43),3,0.07813098353124352
269,GCF_001422125.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.78571 (33/42),0.80488 (33/41),4,1.7190365536019967
270,GCF_001422125.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,0.66667 (28/42),0.77778 (28/36),5,0.8875029762334409
271,GCF_001422125.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.73810 (31/42),0.77500 (31/40),5,3.260469494978517
272,GCF_001424145.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,0.72727 (24/33),0.66667 (24/36),1,0.15455062078157256
273,GCF_001424145.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.75758 (25/33),0.64103 (25/39),5,1.0776009765947188
274,GCF_001424145.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.75758 (25/33),0.60976 (25/41),5,1.0713384883159565
275,GCF_001424145.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.66667 (22/33),0.62857 (22/35),6,0.23796170258115668
276,GCF_001424145.1.RAST.fbamodel,GCF_001423105.1.RAST.fbamodel,0.63636 (21/33),0.61765 (21/34),6,0.16695002615177484
277,GCF_001424145.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.75758 (25/33),0.62500 (25/40),4,0.03323305518817152
278,GCF_001424145.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.66667 (22/33),0.59459 (22/37),6,0.8797162458843932
279,GCF_001424145.1.RAST.fbamodel,GCF_920939475.1.RAST.fbamodel,0.78788 (26/33),0.70270 (26/37),13,0.06305067734074664
280,GCF_001424145.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.81818 (27/33),0.71053 (27/38),5,1.1413455022348518
281,GCF_001423325.1.RAST.fbamodel,GCF_920984685.1.RAST.fbamodel,0.76923 (30/39),0.78947 (30/38),15,0.8316467839858076
282,GCF_001423325.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.56410 (22/39),0.73333 (22/30),5,0.19515815286858104
283,GCF_001423325.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.66667 (26/39),0.78788 (26/33),2,1.1843986067011116
284,GCF_001423325.1.RAST.fbamodel,GCF_001422795.1.RAST.fbamodel,0.92308 (36/39),0.92308 (36/39),5,0.29605882037107273
285,GCF_001424485.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.70270 (26/37),0.70270 (26/37),5,0.07621750550285207
286,GCF_001424485.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.81081 (30/37),0.76923 (30/39),1,0.40001761581249395
287,GCF_001424485.1.RAST.fbamodel,GCF_001424305.1.RAST.fbamodel,0.67568 (25/37),0.56818 (25/44),5,1.0609861675770211
288,GCF_001424485.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.67568 (25/37),0.62500 (25/40),2,0.12000536935433972
289,GCF_001424485.1.RAST.fbamodel,GCF_001423185.1.RAST.fbamodel,0.83784 (31/37),0.91176 (31/34),3,0.3142948317456368
290,GCF_001424485.1.RAST.fbamodel,GCF_001422425.1.RAST.fbamodel,0.64865 (24/37),0.66667 (24/36),4,0.030956694553435162
291,GCF_001424485.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.67568 (25/37),0.75758 (25/33),3,0.4800872679978175
292,GCF_001424485.1.RAST.fbamodel,GCF_001421165.1.RAST.fbamodel,0.75676 (28/37),0.73684 (28/38),2,0.1416762550695627
293,GCF_001424485.1.RAST.fbamodel,GCF_001423905.1.RAST.fbamodel,0.72973 (27/37),0.77143 (27/35),3,0.02127048863237618
294,GCF_001424485.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.72973 (27/37),0.65854 (27/41),3,0.1880369788267155
295,GCF_001424485.1.RAST.fbamodel,GCF_001424085.1.RAST.fbamodel,0.72973 (27/37),0.84375 (27/32),10,0.005745630250723778
296,GCF_001424485.1.RAST.fbamodel,GCF_942548115.1.RAST.fbamodel,0.81081 (30/37),0.78947 (30/38),3,0.01548716101081255
297,GCF_001424485.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.78378 (29/37),0.67442 (29/43),6,1.9962068569615155
298,GCF_001424485.1.RAST.fbamodel,GCF_001423945.1.RAST.fbamodel,0.67568 (25/37),0.60976 (25/41),2,0.1154576983843798
299,GCF_001424485.1.RAST.fbamodel,GCF_001421765.1.RAST.fbamodel,0.86486 (32/37),0.86486 (32/37),7,0.9646615598351487
300,GCF_001424485.1.RAST.fbamodel,GCF_001422795.1.RAST.fbamodel,0.62162 (23/37),0.58974 (23/39),7,0.04848060646562849
301,GCF_001424485.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,0.70270 (26/37),0.65000 (26/40),8,0.4911841893375942
302,GCF_001424485.1.RAST.fbamodel,GCF_001422735.1.RAST.fbamodel,0.75676 (28/37),0.82353 (28/34),7,0.8960870001734219
303,GCF_001424485.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.78378 (29/37),0.76316 (29/38),12,0.10727422885587837
304,GCF_001421355.1.RAST.fbamodel,GCF_001422695.1.RAST.fbamodel,0.56818 (25/44),0.75758 (25/33),6,0.180181287376559
305,GCF_001421355.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.79545 (35/44),0.83333 (35/42),5,1.095226986005596
306,GCF_001421355.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,0.56818 (25/44),0.78125 (25/32),6,2.2863431204322384
307,GCF_001424455.1.RAST.fbamodel,GCF_001421705.1.RAST.fbamodel,0.63158 (24/38),0.72727 (24/33),15,0.8005251967910446
308,GCF_001424455.1.RAST.fbamodel,GCF_001421425.1.RAST.fbamodel,0.68421 (26/38),0.68421 (26/38),8,0.6482991577437472
309,GCF_001424455.1.RAST.fbamodel,GCF_001423495.1.RAST.fbamodel,0.71053 (27/38),0.72973 (27/37),4,0.010831008704709951
310,GCF_001424455.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.76316 (29/38),0.82857 (29/35),4,0.4922623433387409
311,GCF_001424455.1.RAST.fbamodel,GCF_920984685.1.RAST.fbamodel,0.68421 (26/38),0.68421 (26/38),7,0.4817576932114873
312,GCF_001424455.1.RAST.fbamodel,GCF_001421275.1.RAST.fbamodel,0.78947 (30/38),0.83333 (30/36),2,0.0035087290880267898
313,GCF_001424455.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,0.68421 (26/38),0.65000 (26/40),7,0.4911834105575139
314,GCF_001424455.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.68421 (26/38),0.68421 (26/38),2,0.15913589831655614
315,GCF_001424455.1.RAST.fbamodel,GCF_001423105.1.RAST.fbamodel,0.78947 (30/38),0.88235 (30/34),6,0.5830700457237096
316,GCF_001424455.1.RAST.fbamodel,GCF_001421865.1.RAST.fbamodel,0.89474 (34/38),0.87179 (34/39),2,0.007153755504888692
317,GCF_001424455.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.65789 (25/38),0.71429 (25/35),6,0.7101083915960149
318,GCF_001424455.1.RAST.fbamodel,GCF_001423925.1.RAST.fbamodel,0.71053 (27/38),0.77143 (27/35),6,0.12422637535085597
319,GCF_001424455.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.81579 (31/38),0.88571 (31/35),6,0.20854477445835054
320,GCF_001424455.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.86842 (33/38),0.86842 (33/38),5,0.5974717836640016
321,GCF_001424455.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,0.63158 (24/38),0.75000 (24/32),7,1.7596978435763062
322,GCF_001424455.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.73684 (28/38),0.82353 (28/34),4,0.11477357729522852
323,GCF_001424455.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.76316 (29/38),0.82857 (29/35),6,0.8914121845729195
324,GCF_001421315.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.79412 (27/34),0.61364 (27/44),6,0.41932328175144884
325,GCF_001421315.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.82353 (28/34),0.68293 (28/41),5,0.311688177327457
326,GCF_001425545.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),12,0.1856269735269694
327,GCF_001425545.1.RAST.fbamodel,GCF_001422375.1.RAST.fbamodel,0.81579 (31/38),0.67391 (31/46),1,0.7085762171942322
328,GCF_001425545.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,0.60526 (23/38),0.63889 (23/36),5,0.1482536911899381
329,GCF_001425545.1.RAST.fbamodel,GCF_001422365.1.RAST.fbamodel,0.71053 (27/38),0.81818 (27/33),6,0.16517640298814698
330,GCF_001425545.1.RAST.fbamodel,GCF_001422845.1.RAST.fbamodel,0.84211 (32/38),0.80000 (32/40),5,0.268184998259626
331,GCF_001425545.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),6,0.2265691062272446
332,GCF_001425545.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.65789 (25/38),0.73529 (25/34),9,0.4833582052170042
333,GCF_001425545.1.RAST.fbamodel,GCF_001421505.1.RAST.fbamodel,0.63158 (24/38),0.61538 (24/39),14,0.1645124118389815
334,GCF_001425545.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.76316 (29/38),0.70732 (29/41),5,0.421452554046421
335,GCF_001425545.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.71053 (27/38),0.77143 (27/35),7,0.23326537313841483
336,GCF_001425545.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),5,0.0012116564328553973
337,GCF_001423205.1.RAST.fbamodel,GCF_001421765.1.RAST.fbamodel,0.65116 (28/43),0.75676 (28/37),7,2.8842299447813686
338,GCF_001423205.1.RAST.fbamodel,GCF_001421905.1.RAST.fbamodel,0.67442 (29/43),0.87879 (29/33),5,2.9746269531054605
339,GCF_001423205.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,0.76744 (33/43),0.82500 (33/40),3,1.9481425197186928
340,GCF_001423205.1.RAST.fbamodel,GCF_001426065.1.RAST.fbamodel,0.65116 (28/43),0.73684 (28/38),6,2.7807307581778735
341,GCF_001423205.1.RAST.fbamodel,GCF_001422075.1.RAST.fbamodel,0.69767 (30/43),0.78947 (30/38),3,0.9985558312301344
342,GCF_001423205.1.RAST.fbamodel,GCF_001421845.1.RAST.fbamodel,0.65116 (28/43),0.80000 (28/35),4,2.1500038819903398
343,GCF_001423205.1.RAST.fbamodel,GCF_001421165.1.RAST.fbamodel,0.65116 (28/43),0.73684 (28/38),9,1.257148604035917
344,GCF_001423205.1.RAST.fbamodel,GCF_001423765.1.RAST.fbamodel,0.65116 (28/43),0.80000 (28/35),3,2.0662886088163117
345,GCF_001423205.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.58140 (25/43),0.75758 (25/33),4,0.9842629432127977
346,GCF_001423205.1.RAST.fbamodel,GCF_001423215.1.RAST.fbamodel,0.53488 (23/43),0.79310 (23/29),15,2.989115952015251
347,GCF_001423205.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.76744 (33/43),0.84615 (33/39),3,0.8379947578413991
348,GCF_001423205.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.65116 (28/43),0.84848 (28/33),7,2.652328232819842
349,GCF_001423045.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.75000 (27/36),0.65854 (27/41),4,0.14029440137230706
350,GCF_001423045.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.72222 (26/36),0.68421 (26/38),21,0.0908390365360771
351,GCF_001424405.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.54762 (23/42),0.74194 (23/31),10,0.6784106268221836
352,GCF_001424405.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.61905 (26/42),0.81250 (26/32),6,0.961211311512713
353,GCF_001424405.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.78571 (33/42),0.82500 (33/40),2,0.14858446253648822
354,GCF_001424405.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.66667 (28/42),0.77778 (28/36),3,0.1138154026843109
355,GCF_001424405.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.47619 (20/42),0.66667 (20/30),1,0.5720778086700979
356,GCF_001422695.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.78788 (26/33),0.63415 (26/41),6,0.7385813011031316
357,GCF_001422695.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,0.87879 (29/33),0.74359 (29/39),5,0.09344539370335798
358,GCF_001422695.1.RAST.fbamodel,GCF_001423985.1.RAST.fbamodel,0.72727 (24/33),0.70588 (24/34),5,0.7127400285881386
359,GCF_001422695.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.69697 (23/33),0.69697 (23/33),4,0.7452122887723039
360,GCF_001422695.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.72727 (24/33),0.64865 (24/37),6,0.6814701698752957
361,GCF_001422695.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.81818 (27/33),0.65854 (27/41),6,0.7611762886379966
362,GCF_001424085.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.81250 (26/32),0.70270 (26/37),4,0.013994588972393545
363,GCF_001424085.1.RAST.fbamodel,GCF_001423265.1.RAST.fbamodel,0.75000 (24/32),0.61538 (24/39),1,0.09019790911964932
364,GCF_001424085.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.78125 (25/32),0.64103 (25/39),4,0.6584697269167614
365,GCF_001424085.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,0.75000 (24/32),0.70588 (24/34),3,0.6926020306417991
366,GCF_001424085.1.RAST.fbamodel,GCF_001425525.1.RAST.fbamodel,0.84375 (27/32),0.84375 (27/32),3,0.739628700486343
367,GCF_001424085.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.75000 (24/32),0.58537 (24/41),4,0.47441504682156577
368,GCF_001424085.1.RAST.fbamodel,GCF_920939515.1.RAST.fbamodel,0.84375 (27/32),0.72973 (27/37),7,0.6065782137743578
369,GCF_001424085.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,0.96875 (31/32),0.86111 (31/36),4,0.7212561858390515
370,GCF_001424085.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.75000 (24/32),0.80000 (24/30),2,0.2349717602065032
371,GCF_001424085.1.RAST.fbamodel,GCF_920984705.1.RAST.fbamodel,0.68750 (22/32),0.64706 (22/34),7,0.8579788699619426
372,GCF_001424085.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.68750 (22/32),0.61111 (22/36),3,0.7430821066721819
373,GCF_001424085.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.78125 (25/32),0.62500 (25/40),4,0.6903168742744651
374,GCF_001424085.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.84375 (27/32),0.65854 (27/41),4,0.7329288771113918
375,GCF_001421425.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.81579 (31/38),0.93939 (31/33),6,0.12842649269596348
376,GCF_001421425.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.65789 (25/38),0.60976 (25/41),3,0.8481393851894738
377,GCF_001421425.1.RAST.fbamodel,GCF_001423105.1.RAST.fbamodel,0.57895 (22/38),0.64706 (22/34),8,0.041204185624154004
378,GCF_001421425.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.65789 (25/38),0.65789 (25/38),8,0.03181738456948935
379,GCF_001421425.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,0.68421 (26/38),0.65000 (26/40),6,0.05824809166929342
380,GCF_001424025.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.77778 (28/36),0.71795 (28/39),6,1.4264044324411262
381,GCF_001424025.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.69444 (25/36),0.60976 (25/41),3,0.48522652034271124
