,model1,model2,media,mro_model1,mro_model2,cip,mip,costless_mip,pc,gyd
16356,GCF_001421535.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,R2A_edition_003,0.69231 (27/39),0.77143 (27/35),24,23,7,0.9085938582845197,0.9232395855080464
16357,GCF_001421535.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,R2A_edition_003,0.76923 (30/39),0.88235 (30/34),22,21,5,0.8123544243358289,0.5409869075434414
16358,GCF_001421535.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,R2A_edition_003,0.79487 (31/39),0.73810 (31/42),22,19,6,0.8263909753929584,0.895098138825897
16359,GCF_001421535.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,R2A_edition_003,0.82051 (32/39),0.86486 (32/37),25,22,6,0.750040100956157,0.10527372476752322
16360,GCF_001421535.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,R2A_edition_003,0.79487 (31/39),0.79487 (31/39),23,17,3,0.8968869491981264,1.2271837399098997
16361,GCF_001421535.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,R2A_edition_003,0.66667 (26/39),0.86667 (26/30),22,31,6,0.8287586041779033,0.0873530892392082
16362,GCF_001421535.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,R2A_edition_003,0.71795 (28/39),0.70000 (28/40),21,18,4,0.7475691316021091,0.004128791342210212
16363,GCF_001421535.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,R2A_edition_003,0.69231 (27/39),0.64286 (27/42),17,17,5,0.8088296691729758,0.9787433087775103
16364,GCF_001421535.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,R2A_edition_003,0.71795 (28/39),0.70000 (28/40),22,20,7,0.840755440979428,0.17274321999511688
16365,GCF_001421535.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,R2A_edition_003,0.82051 (32/39),0.71111 (32/45),22,17,4,0.8223999028128905,0.040854868759409725
16366,GCF_001421665.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,R2A_edition_003,0.64865 (24/37),0.80000 (24/30),20,21,4,0.555942653830127,0.3571188248229925
16367,GCF_001421665.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,R2A_edition_003,0.81081 (30/37),0.69767 (30/43),21,20,5,0.8149859971983471,0.9844396297689084
16368,GCF_001421665.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,R2A_edition_003,0.86486 (32/37),0.80000 (32/40),19,19,4,0.8759795703009773,0.5366625582113889
16369,GCF_001421665.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,R2A_edition_003,0.83784 (31/37),0.73810 (31/42),19,24,3,0.7517939308079924,0.5707933885845333
16370,GCF_001421665.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,R2A_edition_003,0.78378 (29/37),0.82857 (29/35),18,15,4,0.69806167909497,0.026212068437221608
16371,GCF_001421665.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,R2A_edition_003,0.67568 (25/37),0.73529 (25/34),23,29,7,0.821468133950611,0.21617850335970262
16372,GCF_001421665.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,R2A_edition_003,0.70270 (26/37),0.61905 (26/42),20,25,3,0.8159516329874555,0.01119621059708898
16373,GCF_001421665.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,R2A_edition_003,0.64865 (24/37),0.64865 (24/37),23,28,4,0.8244919230928851,0.6956117827801157
16374,GCF_001421665.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,R2A_edition_003,0.70270 (26/37),0.66667 (26/39),19,20,3,0.8640744505750945,0.1883921533982604
16375,GCF_001421665.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,R2A_edition_003,0.64865 (24/37),0.80000 (24/30),23,26,5,0.71324833220953,0.7235571126434626
16376,GCF_001421665.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,R2A_edition_003,0.81081 (30/37),0.75000 (30/40),19,15,4,0.8501657741291604,0.8664091370270994
16377,GCF_001421665.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,R2A_edition_003,0.86486 (32/37),0.76190 (32/42),15,22,4,0.820386801490553,0.05582803053134486
16378,GCF_001421665.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,R2A_edition_003,0.83784 (31/37),0.77500 (31/40),20,17,3,0.783010156576849,1.1978558367234384
16379,GCF_001421665.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,R2A_edition_003,0.83784 (31/37),0.68889 (31/45),19,25,4,0.8325780832538,0.8005537632223678
16380,GCF_001422405.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,R2A_edition_003,0.73333 (22/30),0.51163 (22/43),23,28,5,0.6646603263575932,0.4622445680301699
16381,GCF_001422405.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,R2A_edition_003,0.76667 (23/30),0.57500 (23/40),23,23,5,0.621125096520256,0.13229772522816055
16382,GCF_001422405.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,R2A_edition_003,0.83333 (25/30),0.59524 (25/42),21,21,2,0.7798885376495654,0.15744720348228175
16383,GCF_001422405.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,R2A_edition_003,0.80000 (24/30),0.68571 (24/35),20,18,4,0.7708927191149344,0.39269171633669453
16384,GCF_001422405.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,R2A_edition_003,0.70000 (21/30),0.61765 (21/34),20,22,5,0.7116115487364029,0.11588785780536419
16385,GCF_001422405.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,R2A_edition_003,0.73333 (22/30),0.52381 (22/42),23,24,6,0.5711620961465241,0.37231341299098464
16386,GCF_001422405.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,R2A_edition_003,0.70000 (21/30),0.56757 (21/37),24,22,4,0.7070133317035575,0.24942028049848355
16387,GCF_001422405.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,R2A_edition_003,0.70000 (21/30),0.53846 (21/39),23,20,3,0.6076866579341538,0.6127893626487126
16388,GCF_001422405.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,R2A_edition_003,0.73333 (22/30),0.73333 (22/30),23,22,4,0.7531336639842953,0.2700119408249047
16389,GCF_001422405.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,R2A_edition_003,0.76667 (23/30),0.57500 (23/40),22,19,6,0.4886610198617738,0.3752731911817177
16390,GCF_001422405.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,R2A_edition_003,0.76667 (23/30),0.54762 (23/42),19,20,3,0.5346813952214402,0.4328840960098734
16391,GCF_001422405.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,R2A_edition_003,0.80000 (24/30),0.60000 (24/40),22,23,3,0.6579466574847009,0.6195013999677608
16392,GCF_001422405.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,R2A_edition_003,0.76667 (23/30),0.51111 (23/45),20,23,5,0.5834534208085631,0.3267473196071921
16393,GCF_001421285.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,R2A_edition_003,0.67442 (29/43),0.72500 (29/40),20,23,6,0.7878749090006988,0.2913958364930251
16394,GCF_001421285.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,R2A_edition_003,0.67442 (29/43),0.69048 (29/42),22,18,6,0.7864089237598635,0.26333586847925194
16395,GCF_001421285.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,R2A_edition_003,0.72093 (31/43),0.88571 (31/35),22,23,6,0.8206643493636367,1.0364558971539457
16396,GCF_001421285.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,R2A_edition_003,0.65116 (28/43),0.82353 (28/34),21,18,3,0.8194686287437147,0.6317009586067164
16397,GCF_001421285.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,R2A_edition_003,0.72093 (31/43),0.73810 (31/42),21,14,2,0.8306595576376306,1.0066578337810104
16398,GCF_001421285.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,R2A_edition_003,0.69767 (30/43),0.81081 (30/37),24,18,2,0.7730334583646259,0.1703384288325906
16399,GCF_001421285.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,R2A_edition_003,0.62791 (27/43),0.69231 (27/39),23,18,3,0.8911677413456528,1.3582924849099198
16400,GCF_001421285.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,R2A_edition_003,0.55814 (24/43),0.80000 (24/30),22,26,3,0.7639621370828884,0.1513628502424987
16401,GCF_001421285.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,R2A_edition_003,0.72093 (31/43),0.77500 (31/40),20,17,4,0.7882703433753975,0.06323934575771169
16402,GCF_001421285.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,R2A_edition_003,0.74419 (32/43),0.76190 (32/42),18,16,3,0.8521043652927516,1.0952269860072577
16403,GCF_001421285.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,R2A_edition_003,0.72093 (31/43),0.77500 (31/40),23,17,5,0.8060940990658401,0.10754482210143267
16404,GCF_001421285.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,R2A_edition_003,0.83721 (36/43),0.80000 (36/45),21,13,4,0.8497261446355984,0.10212739563935519
16405,GCF_001425565.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,R2A_edition_003,0.82500 (33/40),0.78571 (33/42),19,17,4,0.8405661251619824,0.022211011904182284
16406,GCF_001425565.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,R2A_edition_003,0.70000 (28/40),0.80000 (28/35),19,19,5,0.780329374064043,0.5769416623521418
16407,GCF_001425565.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,R2A_edition_003,0.60000 (24/40),0.70588 (24/34),20,23,6,0.8844389214321172,0.26351728300273897
16408,GCF_001425565.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,R2A_edition_003,0.65000 (26/40),0.61905 (26/42),19,19,4,0.8560314295075454,0.5538673558297851
16409,GCF_001425565.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,R2A_edition_003,0.62500 (25/40),0.67568 (25/37),23,27,9,0.8521861429297324,0.10343794980840622
16410,GCF_001425565.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,R2A_edition_003,0.60000 (24/40),0.61538 (24/39),20,19,4,0.8954148815925689,0.8261577265993122
16411,GCF_001425565.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,R2A_edition_003,0.55000 (22/40),0.73333 (22/30),20,27,7,0.7973519307576025,0.12162367946910288
16412,GCF_001425565.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,R2A_edition_003,0.80000 (32/40),0.80000 (32/40),17,15,4,0.7471367696675547,0.21458619984827493
16413,GCF_001425565.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,R2A_edition_003,0.85000 (34/40),0.80952 (34/42),13,11,4,0.8218301770425797,0.6224514024275888
16414,GCF_001425565.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,R2A_edition_003,0.77500 (31/40),0.77500 (31/40),20,15,4,0.8388890248738671,0.4302787719911983
16415,GCF_001425565.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,R2A_edition_003,0.80000 (32/40),0.71111 (32/45),20,19,5,0.8295540140331319,0.17173009363756297
16416,GCF_001423085.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,R2A_edition_003,0.69048 (29/42),0.82857 (29/35),19,16,2,0.8494444126849063,0.6119671323868463
16417,GCF_001423085.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,R2A_edition_003,0.61905 (26/42),0.76471 (26/34),19,17,4,0.8794427865972799,0.2915812804166529
16418,GCF_001423085.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,R2A_edition_003,0.69048 (29/42),0.69048 (29/42),18,20,4,0.7695178561373268,0.5883803221676407
16419,GCF_001423085.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,R2A_edition_003,0.61905 (26/42),0.70270 (26/37),22,18,6,0.8510709516844889,0.07946200633557429
16420,GCF_001423085.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,R2A_edition_003,0.57143 (24/42),0.61538 (24/39),21,18,3,0.8115225943082988,0.866718537603724
16421,GCF_001423085.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,R2A_edition_003,0.50000 (21/42),0.70000 (21/30),20,28,5,0.8448803175896982,0.09725258914960615
16422,GCF_001423085.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,R2A_edition_003,0.69048 (29/42),0.72500 (29/40),18,15,5,0.6718923039897949,0.18819518250516076
16423,GCF_001423085.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,R2A_edition_003,0.85714 (36/42),0.85714 (36/42),18,12,2,0.7268124540638025,0.6584876898408653
16424,GCF_001423085.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,R2A_edition_003,0.88095 (37/42),0.92500 (37/40),15,16,5,0.8322304253536967,0.399201099709212
16425,GCF_001423085.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,R2A_edition_003,0.71429 (30/42),0.66667 (30/45),18,14,3,0.7837363916191117,0.14627027100290715
16426,GCF_001423585.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,R2A_edition_003,0.68571 (24/35),0.70588 (24/34),21,17,5,0.8695622166212906,0.24805705752164492
16427,GCF_001423585.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,R2A_edition_003,0.71429 (25/35),0.59524 (25/42),18,20,2,0.7152447186456304,0.014849598606848117
16428,GCF_001423585.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,R2A_edition_003,0.71429 (25/35),0.67568 (25/37),21,19,4,0.8646283074049518,0.7400572748733074
